id,categoria,prodotto,prezzo_clanpesca_eur,sito_concorrente,esito,prezzo_concorrente_eur,disponibilita,url,note,data_rilevazione
P17,Artificiali,"Keitech Swing Impact 3""",8.90,trovaprezzi.it,bloccato,,,,bot-wall 403/404,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,bassstoreitaly.com,ok,13.00,disponibile,https://bassstoreitaly.com/it/gary-yamamoto-senko,"Senko 10cm (4"") 10pz, sconto da 17.74",2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,webpesca.it,ok,14.63,esaurito,https://www.webpesca.it/shop/artificiale-stickbait-gary-yamamoto-senko-4-light-green-red-flake/,"Senko 4""; range colori 14.63-16.13; esauriti",2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,bestpesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,dimensionepesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,fishingitalia.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,marlinblue.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,megafish.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,misterfish.shop,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,mondo-pesca.it (ora escaepescashop.it),non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,pescafishingshop.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,pescamia.eu,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,pescapromo.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,propesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,sampey.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,amazon.it,bloccato,,,,bot-wall su fetch automatico,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,decathlon.it,bloccato,,,,bot-wall 403,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,free-fishing.it,bloccato,,,,irraggiungibile (connessione fallita),2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,idealo.it,bloccato,,,,bot-wall 403,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,marcosportshop.com,bloccato,,,,bot-wall 403,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,pescaloccasione.it,bloccato,,,,bot-wall (403/503) su ogni accesso,2026-08-05
P18,Artificiali,Gary Yamamoto Senko 4,13.00,trovaprezzi.it,bloccato,,,,bot-wall 403/404,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,bassstoreitaly.com,non_trovato,,,https://bassstoreitaly.com/it/nories-laydown-minnow-wake-prop-plus,solo Laydown Minnow Wake Prop Plus,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,bestpesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,dimensionepesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,fishingitalia.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,marlinblue.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,megafish.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,misterfish.shop,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,mondo-pesca.it (ora escaepescashop.it),non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,pescafishingshop.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,pescamia.eu,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,pescapromo.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,propesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,sampey.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,webpesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,amazon.it,bloccato,,,,bot-wall su fetch automatico,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,decathlon.it,bloccato,,,,bot-wall 403,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,free-fishing.it,bloccato,,,,irraggiungibile (connessione fallita),2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,idealo.it,bloccato,,,,bot-wall 403,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,marcosportshop.com,bloccato,,,,bot-wall 403,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,pescaloccasione.it,bloccato,,,,bot-wall (403/503) su ogni accesso,2026-08-05
P19,Artificiali,Nories Laydown Minnow 110JP,22.90,trovaprezzi.it,bloccato,,,,bot-wall 403/404,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,bassstoreitaly.com,ok,19.99,disponibile,https://bassstoreitaly.com/it/lucky-craft-lc-25-shallow-crank,LC 2.5 Shallow Crank,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,bestpesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,dimensionepesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,fishingitalia.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,marlinblue.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,megafish.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,misterfish.shop,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,mondo-pesca.it (ora escaepescashop.it),non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,pescafishingshop.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,pescamia.eu,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,pescapromo.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,propesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,sampey.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,webpesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,amazon.it,bloccato,,,,bot-wall su fetch automatico,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,decathlon.it,bloccato,,,,bot-wall 403,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,free-fishing.it,bloccato,,,,irraggiungibile (connessione fallita),2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,idealo.it,bloccato,,,,bot-wall 403,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,marcosportshop.com,bloccato,,,,bot-wall 403,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,pescaloccasione.it,bloccato,,,,bot-wall (403/503) su ogni accesso,2026-08-05
P20,Artificiali,Lucky Craft LC 2.5 Shallow Crank,16.99,trovaprezzi.it,bloccato,,,,bot-wall 403/404,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,bassstoreitaly.com,ok,10.80,disponibile,https://bassstoreitaly.com/it/livetarget-ict-freestyle-frog-2,ICT Freestyle Frog 7.5cm,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,bestpesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,dimensionepesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,fishingitalia.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,marlinblue.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,megafish.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,misterfish.shop,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,mondo-pesca.it (ora escaepescashop.it),non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,pescafishingshop.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,pescamia.eu,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,pescapromo.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,propesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,sampey.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,webpesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,amazon.it,bloccato,,,,bot-wall su fetch automatico,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,decathlon.it,bloccato,,,,bot-wall 403,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,free-fishing.it,bloccato,,,,irraggiungibile (connessione fallita),2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,idealo.it,bloccato,,,,bot-wall 403,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,marcosportshop.com,bloccato,,,,bot-wall 403,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,pescaloccasione.it,bloccato,,,,bot-wall (403/503) su ogni accesso,2026-08-05
P21,Artificiali,"LiveTarget Freestyle Frog 3""",11.90,trovaprezzi.it,bloccato,,,,bot-wall 403/404,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,bassstoreitaly.com,ok,3.99,disponibile,https://bassstoreitaly.com/it/panther-martin-vespa-originale,prezzo unico pagina (misure varie),2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,bestpesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,dimensionepesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,fishingitalia.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,marlinblue.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,megafish.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,misterfish.shop,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,mondo-pesca.it (ora escaepescashop.it),non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,pescafishingshop.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,pescamia.eu,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,pescapromo.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,propesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,sampey.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,webpesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,amazon.it,bloccato,,,,bot-wall su fetch automatico,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,decathlon.it,bloccato,,,,bot-wall 403,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,free-fishing.it,bloccato,,,,irraggiungibile (connessione fallita),2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,idealo.it,bloccato,,,,bot-wall 403,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,marcosportshop.com,bloccato,,,,bot-wall 403,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,pescaloccasione.it,bloccato,,,,bot-wall (403/503) su ogni accesso,2026-08-05
P22,Artificiali,Panther Martin Vespa Originale Gold Red 4,3.79,trovaprezzi.it,bloccato,,,,bot-wall 403/404,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,bassstoreitaly.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,bestpesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,dimensionepesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,fishingitalia.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,marlinblue.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,megafish.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,misterfish.shop,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,mondo-pesca.it (ora escaepescashop.it),non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,pescafishingshop.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,pescamia.eu,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,pescapromo.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,propesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,sampey.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,webpesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,amazon.it,bloccato,,,,bot-wall su fetch automatico,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,decathlon.it,bloccato,,,,bot-wall 403,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,free-fishing.it,bloccato,,,,irraggiungibile (connessione fallita),2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,idealo.it,bloccato,,,,bot-wall 403,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,marcosportshop.com,bloccato,,,,bot-wall 403,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,pescaloccasione.it,bloccato,,,,bot-wall (403/503) su ogni accesso,2026-08-05
P23,Artificiali,"Smith D-Incíte Cm 6,4",23.00,trovaprezzi.it,bloccato,,,,bot-wall 403/404,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,mondo-pesca.it (ora escaepescashop.it),variante_diversa,8.60,disponibile,https://escaepescashop.it/prodotto/shimano-yasei-trigger-twitch-60sp/,versione SP 60mm (S sinking assente),2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,webpesca.it,variante_diversa,6.75,disponibile,https://www.webpesca.it/shop/artificiale-jerkbait-shimano-yasei-trigger-twitch-s-90-mm-13-gr/,versione S ma 90mm,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,bassstoreitaly.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,bestpesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,dimensionepesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,fishingitalia.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,marlinblue.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,megafish.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,misterfish.shop,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,pescafishingshop.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,pescamia.eu,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,pescapromo.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,propesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,sampey.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,amazon.it,bloccato,,,,bot-wall su fetch automatico,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,decathlon.it,bloccato,,,,bot-wall 403,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,free-fishing.it,bloccato,,,,irraggiungibile (connessione fallita),2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,idealo.it,bloccato,,,,bot-wall 403,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,marcosportshop.com,bloccato,,,,bot-wall 403,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,pescaloccasione.it,bloccato,,,,bot-wall (403/503) su ogni accesso,2026-08-05
P24,Artificiali,"Shimano Yasei Trigger Twitch ""S"" Cm 6 Gr 4",9.95,trovaprezzi.it,bloccato,,,,bot-wall 403/404,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,bassstoreitaly.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,bestpesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,dimensionepesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,fishingitalia.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,marlinblue.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,megafish.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,misterfish.shop,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,mondo-pesca.it (ora escaepescashop.it),non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,pescafishingshop.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,pescamia.eu,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,pescapromo.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,propesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,sampey.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,webpesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,amazon.it,bloccato,,,,bot-wall su fetch automatico,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,decathlon.it,bloccato,,,,bot-wall 403,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,free-fishing.it,bloccato,,,,irraggiungibile (connessione fallita),2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,idealo.it,bloccato,,,,bot-wall 403,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,marcosportshop.com,bloccato,,,,bot-wall 403,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,pescaloccasione.it,bloccato,,,,bot-wall (403/503) su ogni accesso,2026-08-05
P25,Artificiali,Mustad Ink Vader Gr 150,19.00,trovaprezzi.it,bloccato,,,,bot-wall 403/404,2026-08-05
P26,Fili,Tubertini Braided Line Viral MT 150 Ø 0.14,24.50,webpesca.it,variante_diversa,26.91,disponibile,https://www.webpesca.it/shop/trecciato-tubertini-viral-8x-300-mt/,Viral 8X 300mt (serie e metratura diverse); sconto da 29.90,2026-08-05
P26,Fili,Tubertini Braided Line Viral MT 150 Ø 0.14,24.50,bassstoreitaly.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P26,Fili,Tubertini Braided Line Viral MT 150 Ø 0.14,24.50,bestpesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P26,Fili,Tubertini Braided Line Viral MT 150 Ø 0.14,24.50,dimensionepesca.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P26,Fili,Tubertini Braided Line Viral MT 150 Ø 0.14,24.50,fishingitalia.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P26,Fili,Tubertini Braided Line Viral MT 150 Ø 0.14,24.50,marlinblue.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P26,Fili,Tubertini Braided Line Viral MT 150 Ø 0.14,24.50,megafish.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P26,Fili,Tubertini Braided Line Viral MT 150 Ø 0.14,24.50,misterfish.shop,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P26,Fili,Tubertini Braided Line Viral MT 150 Ø 0.14,24.50,mondo-pesca.it (ora escaepescashop.it),non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P26,Fili,Tubertini Braided Line Viral MT 150 Ø 0.14,24.50,pescafishingshop.com,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P26,Fili,Tubertini Braided Line Viral MT 150 Ø 0.14,24.50,pescamia.eu,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P26,Fili,Tubertini Braided Line Viral MT 150 Ø 0.14,24.50,pescapromo.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
P26,Fili,Tubertini Braided Line Viral MT 150 Ø 0.14,24.50,propesca.it,non_trovato,,,,ricerca interna/sitemap: nessun risultato,2026-08-05
