id,marca,prodotto,categoria,cp_prezzo_da,cp_prezzo_a,sito,livello_match,prezzo_concorrente,conc_da,conc_a,disponibilita_concorrente,posizione,delta_pct,url_concorrente,url_clanpesca
16071,molix,Molix S-Stick,Spinning e Casting,7.50,7.50,bassstoreitaly.com,famiglia,2.89,,,esaurito,cp_piu_caro,+159.5,https://bassstoreitaly.com/it/molix-stick-stopper,https://clanpesca.com/prodotto/molix-s-stick-2/
16071,molix,Molix S-Stick,Spinning e Casting,7.50,7.50,pescapromo.it,famiglia,4.44,,,esaurito,cp_piu_caro,+68.9,https://pescapromo.it/t/shads/molix-sneaky-stick-4-5-11-25cm-sinking-softbait-8pcs,https://clanpesca.com/prodotto/molix-s-stick-2/
16071,molix,Molix S-Stick,Spinning e Casting,7.50,7.50,webpesca.it,famiglia,12.80,,,esaurito,cp_piu_economico,-41.4,https://www.webpesca.it/shop/artificiale-stickbait-molix-piper-6-5-cm-9-gr-silver-bait/,https://clanpesca.com/prodotto/molix-s-stick-2/
16097,molix,"Molix Sligo 5""",Spinning e Casting,6.60,6.60,bassstoreitaly.com,possibile,5.99,,,disponibile,cp_piu_caro,+10.2,https://bassstoreitaly.com/it/molix-sligozzo-2,https://clanpesca.com/prodotto/molix-sligo-5-2/
16240,ivyline,Ivyline Acti Gr 1.2,Trout Area,6.60,6.60,bassstoreitaly.com,possibile,5.99,,,disponibile,cp_piu_caro,+10.2,https://bassstoreitaly.com/it/ivyline-acti-spoon,https://clanpesca.com/prodotto/ivyline-acti-gr-1-2-2/
16327,livetarget,Livetarget Adult Trout Swimbait,Spinning e Casting,14.90,14.90,bassstoreitaly.com,famiglia,10.80,,,disponibile,cp_piu_caro,+38.0,https://bassstoreitaly.com/it/livetarget-adult-trout-swimbait,https://clanpesca.com/prodotto/livetarget-adult-trout-swimbait-2/
16327,livetarget,Livetarget Adult Trout Swimbait,Spinning e Casting,14.90,14.90,pescapromo.it,famiglia,8.13,,,esaurito,cp_piu_caro,+83.3,https://pescapromo.it/t/swimbaits/livetarget-lures-trout-adult-swimbait-sinking-silver-violet-16-5cm-71g,https://clanpesca.com/prodotto/livetarget-adult-trout-swimbait-2/
16394,colmic,Colmic Girelle Side Line Rolling,Mare,2.50,2.50,bestpesca.com,famiglia,3.00,,,disponibile,cp_piu_economico,-16.7,https://www.bestpesca.com/colmic/gm101214-girelle-side-line-rolling-mis.-14.html,https://clanpesca.com/prodotto/colmic-girelle-side-line-rolling/
16814,fladen,Fladen Wading Jacket,Abbigliamento,189.00,189.00,pescapromo.it,famiglia,89.95,,,disponibile,cp_piu_caro,+110.1,https://pescapromo.it/t/giacche-da-pesca/fladen-authentic-wading-jacket,https://clanpesca.com/prodotto/fladen-wading-jacket/
16857,panther-martin,Panther Martin Vespa Originale,Spinning e Casting,3.79,4.50,bassstoreitaly.com,famiglia,3.99,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/panther-martin-vespa-originale,https://clanpesca.com/prodotto/panther-martin-vespa-originale-gr-12/
16885,panther-martin,Panther Martin Marmorata,Spinning e Casting,5.50,7.40,bassstoreitaly.com,famiglia,6.49,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/panther-martin-marmorata,https://clanpesca.com/prodotto/panther-martin-marmorata/
16930,panther-martin,Panther Martin Holographic Single Hook,Spinning e Casting,4.99,4.99,bassstoreitaly.com,famiglia,4.59,,,disponibile,cp_piu_caro,+8.7,https://bassstoreitaly.com/it/panther-martin-holographic-single-hook,https://clanpesca.com/prodotto/panther-martin-holographic-single-hook/
16957,panther-martin,Panther Martin Hula Runner,Spinning e Casting,13.99,13.99,bassstoreitaly.com,famiglia,13.49,,,disponibile,cp_piu_caro,+3.7,https://bassstoreitaly.com/it/panther-martin-hula-runner,https://clanpesca.com/prodotto/panther-martin-hula-runner/
17093,tamura,Tamura Cranky Fat Long Lip,Siluro,11.90,11.90,bassstoreitaly.com,famiglia,7.99,,,disponibile,cp_piu_caro,+48.9,https://bassstoreitaly.com/it/carson-tamura-cranky-fat-long-lip,https://clanpesca.com/prodotto/tamura-cranky-fat-long-lip/
17231,tubertini,Tubertini Mulinello Wasp,Mare,85.00,89.00,pescamia.eu,famiglia,68.00,,,disponibile,cp_piu_caro,+25.0,https://www.pescamia.eu/product-page/tubertini-mulinello-wasp,https://clanpesca.com/prodotto/tubertini-mulinello-wasp/
17276,favorite,Favorite White Bird,Mare,59.90,65.00,bassstoreitaly.com,famiglia,57.99,,,esaurito,cp_piu_caro,+3.3,https://bassstoreitaly.com/it/favorite-white-bird-spinning,https://clanpesca.com/prodotto/favorite-white-bird/
17294,favorite,Favorite X1 PRO,Canne,85.00,112.00,bassstoreitaly.com,famiglia,68.49,,,disponibile,cp_piu_caro,+24.1,https://bassstoreitaly.com/it/favorite-x1-pro-spinning,https://clanpesca.com/prodotto/favorite-x1-pro/
20092,tubertini,Tubertini Kaliber Surf,Mare,89.00,95.00,escaepescashop.it,famiglia,74.00,74.00,90.00,esaurito,cp_piu_caro,+20.3,https://escaepescashop.it/prodotto/tubertini-surfcasting-kaliber-surf/,https://clanpesca.com/prodotto/tubertini-kaliber-surf/
20092,tubertini,Tubertini Kaliber Surf,Mare,89.00,95.00,megafish.it,famiglia,75.65,,,,cp_piu_caro,+17.6,https://www.megafish.it/canne-surfcasting/6284-tubertini-kaliber-surf-420-mt.html,https://clanpesca.com/prodotto/tubertini-kaliber-surf/
20092,tubertini,Tubertini Kaliber Surf,Mare,89.00,95.00,pescamia.eu,famiglia,79.90,,,disponibile,cp_piu_caro,+11.4,https://www.pescamia.eu/product-page/tubertini-kaliber-surf-canna-telescopica-surfcasting,https://clanpesca.com/prodotto/tubertini-kaliber-surf/
20096,tubertini,Tubertini Performer,Mare,69.00,75.00,escaepescashop.it,famiglia,68.00,68.00,82.00,disponibile,cp_piu_caro,+1.5,https://escaepescashop.it/prodotto/canna-tubertini-performer-xs/,https://clanpesca.com/prodotto/tubertini-performer/
20096,tubertini,Tubertini Performer,Mare,69.00,75.00,pescamia.eu,famiglia,74.00,,,disponibile,in_fascia,+0.0,https://www.pescamia.eu/product-page/tubertini-performer-xs-canna-beach-ledgering,https://clanpesca.com/prodotto/tubertini-performer/
20096,tubertini,Tubertini Performer,Mare,69.00,75.00,webpesca.it,famiglia,61.75,,,esaurito,cp_piu_caro,+11.7,https://www.webpesca.it/shop/canna-surfcasting-tubertini-performer-4-50-mt-100-200-gr/,https://clanpesca.com/prodotto/tubertini-performer/
20436,molix,Molix Supernato Beetle Cm 7.5 Gr 17,Spinning e Casting,15.98,15.98,bassstoreitaly.com,possibile,11.50,,,disponibile,cp_piu_caro,+39.0,https://bassstoreitaly.com/it/molix-supernato-beetle-baby,https://clanpesca.com/prodotto/molix-supernato-beetle-cm-7-5-gr-17/
20454,molix,Molix Pop Frog Cm 6.5 Gr 18,Spinning e Casting,13.48,13.48,bassstoreitaly.com,possibile,12.60,,,disponibile,cp_piu_caro,+7.0,https://bassstoreitaly.com/it/molix-pop-frog,https://clanpesca.com/prodotto/molix-pop-frog-cm-6-5-gr-18/
20454,molix,Molix Pop Frog Cm 6.5 Gr 18,Spinning e Casting,13.48,13.48,webpesca.it,esatto,12.75,,,esaurito,cp_piu_caro,+5.7,https://www.webpesca.it/shop/artificiale-rana-molix-pop-frog-6-5-cm-18-gr-pink-poison/,https://clanpesca.com/prodotto/molix-pop-frog-cm-6-5-gr-18/
20476,molix,Molix Sneaky Frog 90 EVO,Spinning e Casting,13.21,13.21,bassstoreitaly.com,possibile,13.99,,,esaurito,cp_piu_economico,-5.6,https://bassstoreitaly.com/it/molix-sneaky-frog-evo,https://clanpesca.com/prodotto/molix-sneaky-frog-90-evo/
20631,molix,Molix Glide Bait 130 Floating,Siluro,27.90,29.90,webpesca.it,possibile,24.23,,,esaurito,cp_piu_caro,+15.1,https://www.webpesca.it/shop/artificiale-swimbait-molix-glide-bait-floating-13-cm-28-ghost-ayu/,https://clanpesca.com/prodotto/molix-glide-bait-130-floating/
20672,molix,Molix Glide Bait 130 Slow Sinking,Siluro,27.90,29.99,pescapromo.it,esatto,25.60,,,disponibile,cp_piu_caro,+9.0,https://pescapromo.it/t/swimbaits/molix-glide-bait-130-slow-sinking-swimbait-13cm-30g,https://clanpesca.com/prodotto/molix-glide-bait-130-slow-sinking/
20692,molix,Molix Soft Lipless Vib 55 14 Gr 5.5 Cm,Spinning e Casting,13.90,13.90,bassstoreitaly.com,possibile,10.55,,,disponibile,cp_piu_caro,+31.8,https://bassstoreitaly.com/it/molix-soft-lipless-vib,https://clanpesca.com/prodotto/molix-soft-lipless-vib-55-14-gr-5-5-cm/
20824,flash-union,Flash Union Full Metal Sonic Gr 2.5,Spinning e Casting,7.95,7.95,bassstoreitaly.com,possibile,7.99,,,disponibile,cp_piu_economico,-0.5,https://bassstoreitaly.com/it/flash-union-full-metal-sonic,https://clanpesca.com/prodotto/flash-union-full-metal-sonic-gr-2-5/
20853,flash-union,Flash Union Full Metal Sonic Gr 3.5,Spinning e Casting,7.95,7.95,bassstoreitaly.com,possibile,7.99,,,disponibile,cp_piu_economico,-0.5,https://bassstoreitaly.com/it/flash-union-full-metal-sonic,https://clanpesca.com/prodotto/flash-union-full-metal-sonic-gr-3-5/
20889,molix,Molix Spin Shad 110,Siluro,15.25,15.25,bassstoreitaly.com,possibile,14.20,,,disponibile,cp_piu_caro,+7.4,https://bassstoreitaly.com/it/molix-spin-shad-185-swimbait,https://clanpesca.com/prodotto/molix-spin-shad-110/
20889,molix,Molix Spin Shad 110,Siluro,15.25,15.25,webpesca.it,possibile,14.32,,,esaurito,cp_piu_caro,+6.5,https://www.webpesca.it/shop/artificiale-shad-molix-spin-shad-11-cm-55-gr-perch/,https://clanpesca.com/prodotto/molix-spin-shad-110/
20894,molix,Molix Spin Shad 160,Siluro,16.99,16.99,bassstoreitaly.com,possibile,14.20,,,disponibile,cp_piu_caro,+19.6,https://bassstoreitaly.com/it/molix-spin-shad-185-swimbait,https://clanpesca.com/prodotto/molix-spin-shad-160/
20894,molix,Molix Spin Shad 160,Siluro,16.99,16.99,webpesca.it,esatto,14.80,,,esaurito,cp_piu_caro,+14.8,https://www.webpesca.it/shop/artificiale-shad-molix-spin-shad-16-cm-160-gr-perch/,https://clanpesca.com/prodotto/molix-spin-shad-160/
21053,fladen,Fladen Predator Jerk Cm 12 Gr 50,Siluro,7.50,7.50,pescapromo.it,possibile,3.99,,,esaurito,cp_piu_caro,+88.0,https://pescapromo.it/t/jerkbaits/fladen-predator-jerk-25gr,https://clanpesca.com/prodotto/fladen-predator-jerk-cm-12-gr-50/
21163,molix,Molix Shad 140,Siluro,14.95,14.95,bassstoreitaly.com,possibile,6.79,,,disponibile,cp_piu_caro,+120.2,https://bassstoreitaly.com/it/molix-ra-shad,https://clanpesca.com/prodotto/molix-shad-140-gr-60-cm-14/
21163,molix,Molix Shad 140,Siluro,14.95,14.95,escaepescashop.it,possibile,6.95,,,disponibile,cp_piu_caro,+115.1,https://escaepescashop.it/prodotto/molix-ra-shad-2/,https://clanpesca.com/prodotto/molix-shad-140-gr-60-cm-14/
21163,molix,Molix Shad 140,Siluro,14.95,14.95,pescapromo.it,esatto,14.20,,,disponibile,cp_piu_caro,+5.3,https://pescapromo.it/t/shads/molix-shad-140-14cm-60g,https://clanpesca.com/prodotto/molix-shad-140-gr-60-cm-14/
21163,molix,Molix Shad 140,Siluro,14.95,14.95,webpesca.it,possibile,5.93,,,esaurito,cp_piu_caro,+152.1,https://www.webpesca.it/shop/artificiale-shad-molix-ra-shad-2-5-cm-citrus/,https://clanpesca.com/prodotto/molix-shad-140-gr-60-cm-14/
21318,molix,"Molix Shad 185 Gr 100 Cm 18,5",Siluro,16.10,16.10,bassstoreitaly.com,possibile,6.79,,,disponibile,cp_piu_caro,+137.1,https://bassstoreitaly.com/it/molix-ra-shad,https://clanpesca.com/prodotto/molix-shad-185-gr-100-cm-185/
21318,molix,"Molix Shad 185 Gr 100 Cm 18,5",Siluro,16.10,16.10,escaepescashop.it,possibile,6.95,,,disponibile,cp_piu_caro,+131.7,https://escaepescashop.it/prodotto/molix-ra-shad-2/,https://clanpesca.com/prodotto/molix-shad-185-gr-100-cm-185/
21318,molix,"Molix Shad 185 Gr 100 Cm 18,5",Siluro,16.10,16.10,pescapromo.it,possibile,4.80,,,esaurito,cp_piu_caro,+235.4,https://pescapromo.it/t/shads/molix-pike-shad-7-5-19cm-2pcs,https://clanpesca.com/prodotto/molix-shad-185-gr-100-cm-185/
21318,molix,"Molix Shad 185 Gr 100 Cm 18,5",Siluro,16.10,16.10,webpesca.it,possibile,5.93,,,esaurito,cp_piu_caro,+171.5,https://www.webpesca.it/shop/artificiale-shad-molix-ra-shad-2-5-cm-citrus/,https://clanpesca.com/prodotto/molix-shad-185-gr-100-cm-185/
21401,game,Pend Minnow by Game 3.75,Mare,10.50,10.50,bassstoreitaly.com,possibile,10.29,,,disponibile,cp_piu_caro,+2.0,https://bassstoreitaly.com/it/game-by-laboratorio-pend-minnow,https://clanpesca.com/prodotto/pend-minnow-by-game-3-75/
21417,game,Pend Eel by Game,Mare,10.50,10.50,bassstoreitaly.com,famiglia,10.29,,,disponibile,cp_piu_caro,+2.0,https://bassstoreitaly.com/it/game-by-laboratorio-pend-eel,https://clanpesca.com/prodotto/pend-eel-by-game/
21428,game,Pend Paddle by Game 3.25,Mare,10.29,10.29,bassstoreitaly.com,possibile,10.29,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/game-by-laboratorio-pend-paddle,https://clanpesca.com/prodotto/pend-paddle-by-game/
21434,game,Pend Paddle by Game 4.5,Mare,10.29,10.29,bassstoreitaly.com,possibile,10.29,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/game-by-laboratorio-pend-paddle,https://clanpesca.com/prodotto/pend-paddle-by-game-4-5/
21450,legio-aurea,Legio Aurea Scorpio 4.25,Spinning e Casting,7.75,7.75,bassstoreitaly.com,possibile,8.09,,,disponibile,cp_piu_economico,-4.2,https://bassstoreitaly.com/it/legio-aurea-scorpio-craw-creature,https://clanpesca.com/prodotto/legio-aurea-scorpio-4-25/
21456,legio-aurea,Legio Aurea Augustus 4.5,Spinning e Casting,7.75,7.75,bassstoreitaly.com,possibile,8.09,,,disponibile,cp_piu_economico,-4.2,https://bassstoreitaly.com/it/legio-aurea-augustus,https://clanpesca.com/prodotto/legio-aurea-augustus-4-5/
21464,legio-aurea,Legio Aurea Serpens 4.25,Mare,6.75,6.75,bassstoreitaly.com,possibile,7.99,,,disponibile,cp_piu_economico,-15.5,https://bassstoreitaly.com/it/legio-aurea-serpens-finesse-worm,https://clanpesca.com/prodotto/legio-aurea-serpens-4-25/
21471,legio-aurea,Legio Aurea Commodus 5,Spinning e Casting,7.75,7.75,bassstoreitaly.com,possibile,8.09,,,disponibile,cp_piu_economico,-4.2,https://bassstoreitaly.com/it/legio-aurea-commodus,https://clanpesca.com/prodotto/legio-aurea-commodus-5/
21485,legio-aurea,Legio Aurea Roma 4.5,Spinning e Casting,7.75,7.75,bassstoreitaly.com,possibile,8.09,,,disponibile,cp_piu_economico,-4.2,https://bassstoreitaly.com/it/legio-aurea-roma-soft-jerkbait-worm,https://clanpesca.com/prodotto/legio-aurea-roma-4-5/
21523,fiiish,Fiiish Blaster Shad 160 Gr 53,Siluro,23.00,23.00,bassstoreitaly.com,possibile,19.99,,,disponibile,cp_piu_caro,+15.1,https://bassstoreitaly.com/it/fiiish-blaster-shad,https://clanpesca.com/prodotto/fiiish-blaster-shad-160/
21523,fiiish,Fiiish Blaster Shad 160 Gr 53,Siluro,23.00,23.00,megafish.it,possibile,19.70,,,,cp_piu_caro,+16.8,https://www.megafish.it/soft-baits-artificiali-spinning/5765-fiiish-blaster-shad-130-n1.html,https://clanpesca.com/prodotto/fiiish-blaster-shad-160/
21528,fiiish,Fiiish Blaster Shad 200 Gr 80,Siluro,25.00,25.00,bassstoreitaly.com,possibile,19.99,,,disponibile,cp_piu_caro,+25.1,https://bassstoreitaly.com/it/fiiish-blaster-shad,https://clanpesca.com/prodotto/fiiish-blaster-shad-gr-80/
21528,fiiish,Fiiish Blaster Shad 200 Gr 80,Siluro,25.00,25.00,megafish.it,possibile,19.70,,,,cp_piu_caro,+26.9,https://www.megafish.it/soft-baits-artificiali-spinning/5765-fiiish-blaster-shad-130-n1.html,https://clanpesca.com/prodotto/fiiish-blaster-shad-gr-80/
21555,favorite,Favorite Mulinello X1,Spinning e Casting,89.00,89.00,bassstoreitaly.com,famiglia,82.59,,,disponibile,cp_piu_caro,+7.8,https://bassstoreitaly.com/it/favorite-x1-casting,https://clanpesca.com/prodotto/favorite-mulinello-x1/
21563,ryobi,Mulinello Ryobi Lagos,Mare,149.90,155.00,escaepescashop.it,famiglia,139.00,139.00,143.00,disponibile,cp_piu_caro,+7.8,https://escaepescashop.it/prodotto/mulinello-ryobi-lagos/,https://clanpesca.com/prodotto/mulinello-ryobi-lagos/
21585,seika,Canna Seika Kizuri Pro,Spinning e Casting,165.00,175.00,escaepescashop.it,famiglia,140.00,140.00,165.00,disponibile,cp_piu_caro,+17.9,https://escaepescashop.it/prodotto/canna-spinning-seika-kizuri-pro/,https://clanpesca.com/prodotto/canna-seika-kizuri-pro/
21609,seika,Canna Seika Utopia,Spinning e Casting,165.00,185.00,escaepescashop.it,famiglia,149.00,149.00,163.00,disponibile,cp_piu_caro,+10.7,https://escaepescashop.it/prodotto/canna-troutarea-seika-utopia/,https://clanpesca.com/prodotto/canna-seika-utopia/
21671,tubertini,Tubertini Vitality Tuna Mt 2.00 Lb 30-50,Mare,179.00,179.00,megafish.it,possibile,151.40,,,,cp_piu_caro,+18.2,https://www.megafish.it/trainabig-game/6303-tubertini-vitality-2-tuna.html,https://clanpesca.com/prodotto/tubertini-vitality-tuna-mt-2-00-lb-30-50/
21674,tubertini,Tubertini Vitality 2 Mt 2.10 Lb 12-20,Mare,139.00,139.00,escaepescashop.it,possibile,112.00,,,disponibile,cp_piu_caro,+24.1,https://escaepescashop.it/prodotto/canna-traina-tubertini-vitality-light/,https://clanpesca.com/prodotto/tubertini-vitality-2-mt-2-10-lb-12-20/
21674,tubertini,Tubertini Vitality 2 Mt 2.10 Lb 12-20,Mare,139.00,139.00,megafish.it,possibile,151.40,,,,cp_piu_economico,-8.2,https://www.megafish.it/trainabig-game/6303-tubertini-vitality-2-tuna.html,https://clanpesca.com/prodotto/tubertini-vitality-2-mt-2-10-lb-12-20/
21676,tubertini,Tubertini Crossover 2 Mt 2.20 Lb 6-12,Mare,139.00,139.00,escaepescashop.it,possibile,95.00,95.00,105.00,disponibile,cp_piu_caro,+46.3,https://escaepescashop.it/prodotto/canna-traina-tubertini-crossover-2/,https://clanpesca.com/prodotto/tubetini-crossover-2-mt-2-20-lb-6-12/
21676,tubertini,Tubertini Crossover 2 Mt 2.20 Lb 6-12,Mare,139.00,139.00,megafish.it,possibile,95.85,,,,cp_piu_caro,+45.0,https://www.megafish.it/trainabig-game/6285-tubertini-crossover-2.html,https://clanpesca.com/prodotto/tubetini-crossover-2-mt-2-20-lb-6-12/
21676,tubertini,Tubertini Crossover 2 Mt 2.20 Lb 6-12,Mare,139.00,139.00,pescamia.eu,possibile,104.00,,,disponibile,cp_piu_caro,+33.7,https://www.pescamia.eu/product-page/tubertini-crossover-2-canna-traina-costiera,https://clanpesca.com/prodotto/tubetini-crossover-2-mt-2-20-lb-6-12/
21676,tubertini,Tubertini Crossover 2 Mt 2.20 Lb 6-12,Mare,139.00,139.00,webpesca.it,probabile,97.50,,,esaurito,cp_piu_caro,+42.6,https://www.webpesca.it/shop/canna-drifting-tubertini-crossover-2-2-20-mt-6-12-lbs/,https://clanpesca.com/prodotto/tubetini-crossover-2-mt-2-20-lb-6-12/
21681,tubertini,Tubertini Sea Master,Mare,139.00,139.00,escaepescashop.it,famiglia,110.00,110.00,115.00,disponibile,cp_piu_caro,+26.4,https://escaepescashop.it/prodotto/tubertini-sea-master/,https://clanpesca.com/prodotto/tubertini-sea-master/
21681,tubertini,Tubertini Sea Master,Mare,139.00,139.00,megafish.it,famiglia,111.00,,,,cp_piu_caro,+25.2,https://www.megafish.it/trainabig-game/6286-tubertini-sea-master.html,https://clanpesca.com/prodotto/tubertini-sea-master/
21681,tubertini,Tubertini Sea Master,Mare,139.00,139.00,pescamia.eu,famiglia,116.00,,,disponibile,cp_piu_caro,+19.8,https://www.pescamia.eu/product-page/tubertini-sea-master-canna-traina-costiera,https://clanpesca.com/prodotto/tubertini-sea-master/
21970,meiho,Valigetta Meiho VS 3080,Mare,94.90,94.90,bassstoreitaly.com,esatto,32.99,,,disponibile,cp_piu_caro,+187.7,https://bassstoreitaly.com/it/meiho-versus-vs-3080-upper-p,https://clanpesca.com/prodotto/valigetta-meiho-vs-3080/
21970,meiho,Valigetta Meiho VS 3080,Mare,94.90,94.90,webpesca.it,esatto,115.20,,,esaurito,cp_piu_economico,-17.6,https://www.webpesca.it/shop/scatola-meiho-versus-vs-3080-black/,https://clanpesca.com/prodotto/valigetta-meiho-vs-3080/
21984,meiho,Valigetta Meiho VS 3078,Mare,79.90,79.90,bassstoreitaly.com,esatto,84.99,,,disponibile,cp_piu_economico,-6.0,https://bassstoreitaly.com/it/meiho-versus-vs-3078-organizer,https://clanpesca.com/prodotto/valigetta-meiho-vs-3078/
21984,meiho,Valigetta Meiho VS 3078,Mare,79.90,79.90,webpesca.it,possibile,52.00,,,esaurito,cp_piu_caro,+53.7,https://www.webpesca.it/shop/scatola-meiho-versus-vs-3070-black/,https://clanpesca.com/prodotto/valigetta-meiho-vs-3078/
22155,carson,Carson Canna Dark Matter PJDM-860,Mare,59.00,69.00,bassstoreitaly.com,esatto,38.99,,,disponibile,cp_piu_caro,+51.3,https://bassstoreitaly.com/it/carson-dark-matter-pjdm-860-spinning-rods,https://clanpesca.com/prodotto/carson-canna-dark-matter-pjdm-860/
22309,stonfo,Stonfo Salva Anelli,Mare,4.30,4.80,bassstoreitaly.com,famiglia,3.49,,,disponibile,cp_piu_caro,+23.2,https://bassstoreitaly.com/it/stonfo-salvanelli-sbs-tipo-b,https://clanpesca.com/prodotto/stonfo-salva-anelli/
22535,favorite,Favorite Creed,Spinning e Casting,125.00,139.00,bassstoreitaly.com,famiglia,201.00,,,disponibile,cp_piu_economico,-30.8,https://bassstoreitaly.com/it/favorite-creed-sw-spinning,https://clanpesca.com/prodotto/favorite-creed/
22785,livetarget,"LiveTarget Freestyle Frog 3""",Spinning e Casting,11.90,11.90,bassstoreitaly.com,possibile,10.80,,,disponibile,cp_piu_caro,+10.2,https://bassstoreitaly.com/it/livetarget-ict-freestyle-frog-2,https://clanpesca.com/prodotto/livetarget-freestyle-frog-3/
22793,livetarget,LiveTarget Freestyle Frog 3.1/2,Spinning e Casting,11.90,11.90,bassstoreitaly.com,possibile,10.80,,,disponibile,cp_piu_caro,+10.2,https://bassstoreitaly.com/it/livetarget-ict-freestyle-frog-2,https://clanpesca.com/prodotto/livetarget-freestyle-frog-3-1-2/
22932,game,Game Aguglia Turbo,Mare,23.99,23.99,bassstoreitaly.com,famiglia,25.99,,,disponibile,cp_piu_economico,-7.7,https://bassstoreitaly.com/it/game-by-laboratorio-aguglia-turbo-needle,https://clanpesca.com/prodotto/game-aguglia-turbo/
22943,gary-yamamoto,Gary Yamamoto Senko 4,Spinning e Casting,13.50,13.50,bassstoreitaly.com,possibile,7.49,,,disponibile,cp_piu_caro,+80.2,https://bassstoreitaly.com/it/gary-yamamoto-swim-senko,https://clanpesca.com/prodotto/gary-yamamoto-senko-4/
22943,gary-yamamoto,Gary Yamamoto Senko 4,Spinning e Casting,13.50,13.50,webpesca.it,esatto,14.82,,,esaurito,cp_piu_economico,-8.9,https://www.webpesca.it/shop/artificiale-stickbait-gary-yamamoto-senko-4-baby-bass/,https://clanpesca.com/prodotto/gary-yamamoto-senko-4/
22964,gary-yamamoto,Gary Yamamoto Swim Senko 4,Spinning e Casting,13.00,13.00,bassstoreitaly.com,possibile,7.49,,,disponibile,cp_piu_caro,+73.6,https://bassstoreitaly.com/it/gary-yamamoto-swim-senko,https://clanpesca.com/prodotto/gary-yamamoto-swim-senko-4/
22989,gary-yamamoto,"Gary Yamamoto Kut Tail 5""",Spinning e Casting,10.95,10.95,bassstoreitaly.com,possibile,10.95,,,disponibile,in_fascia,+0.0,https://bassstoreitaly.com/it/gary-yamamoto-kut-tail,https://clanpesca.com/prodotto/gary-yamamoto-kut-tail-5/
22989,gary-yamamoto,"Gary Yamamoto Kut Tail 5""",Spinning e Casting,10.95,10.95,webpesca.it,esatto,10.56,,,esaurito,cp_piu_caro,+3.7,https://www.webpesca.it/shop/artificiale-worm-gary-yamamoto-kut-tail-5-baby-bass/,https://clanpesca.com/prodotto/gary-yamamoto-kut-tail-5/
23042,keitech,"Keitech Swing Impact 3""",Spinning e Casting,8.90,8.90,bassstoreitaly.com,possibile,6.60,,,disponibile,cp_piu_caro,+34.8,https://bassstoreitaly.com/it/keitech-swing-impact,https://clanpesca.com/prodotto/keitech-swing-impact-3/
23042,keitech,"Keitech Swing Impact 3""",Spinning e Casting,8.90,8.90,escaepescashop.it,esatto,7.90,,,disponibile,cp_piu_caro,+12.7,https://escaepescashop.it/prodotto/keitech-swing-impact-3/,https://clanpesca.com/prodotto/keitech-swing-impact-3/
23042,keitech,"Keitech Swing Impact 3""",Spinning e Casting,8.90,8.90,megafish.it,possibile,8.59,,,,cp_piu_caro,+3.6,https://www.megafish.it/soft-baits-artificiali-spinning/1820-keitech-fat-swing-impact.html,https://clanpesca.com/prodotto/keitech-swing-impact-3/
23042,keitech,"Keitech Swing Impact 3""",Spinning e Casting,8.90,8.90,pescapromo.it,probabile,6.49,,,esaurito,cp_piu_caro,+37.1,https://pescapromo.it/t/shads/keitech-swing-impact-fat-3-8-inch-9-6cm,https://clanpesca.com/prodotto/keitech-swing-impact-3/
23042,keitech,"Keitech Swing Impact 3""",Spinning e Casting,8.90,8.90,webpesca.it,possibile,8.08,,,esaurito,cp_piu_caro,+10.1,https://www.webpesca.it/shop/artifiiciale-shad-keitech-swing-impact-4-10-cm-black/,https://clanpesca.com/prodotto/keitech-swing-impact-3/
23065,keitech,"Keitech Swing Impact 4""",Spinning e Casting,7.95,7.95,bassstoreitaly.com,possibile,6.60,,,disponibile,cp_piu_caro,+20.5,https://bassstoreitaly.com/it/keitech-swing-impact,https://clanpesca.com/prodotto/keitech-swing-impact-4/
23065,keitech,"Keitech Swing Impact 4""",Spinning e Casting,7.95,7.95,escaepescashop.it,possibile,7.90,,,disponibile,cp_piu_caro,+0.6,https://escaepescashop.it/prodotto/keitech-swing-impact-3/,https://clanpesca.com/prodotto/keitech-swing-impact-4/
23065,keitech,"Keitech Swing Impact 4""",Spinning e Casting,7.95,7.95,megafish.it,possibile,8.59,,,,cp_piu_economico,-7.5,https://www.megafish.it/soft-baits-artificiali-spinning/1820-keitech-fat-swing-impact.html,https://clanpesca.com/prodotto/keitech-swing-impact-4/
23065,keitech,"Keitech Swing Impact 4""",Spinning e Casting,7.95,7.95,pescapromo.it,possibile,6.49,,,esaurito,cp_piu_caro,+22.5,https://pescapromo.it/t/shads/keitech-swing-impact-fat-3-8-inch-9-6cm,https://clanpesca.com/prodotto/keitech-swing-impact-4/
23065,keitech,"Keitech Swing Impact 4""",Spinning e Casting,7.95,7.95,webpesca.it,esatto,8.08,,,esaurito,cp_piu_economico,-1.6,https://www.webpesca.it/shop/artifiiciale-shad-keitech-swing-impact-4-10-cm-black/,https://clanpesca.com/prodotto/keitech-swing-impact-4/
